user_id,movie_id,movie_title,rating_pred
418,286,"English Patient, The (1996)",0.58702195
418,294,Liar Liar (1997),0.37091786
418,268,Chasing Amy (1997),0.2860872
418,340,Boogie Nights (1997),0.27616397
418,289,Evita (1996),0.2741364
418,272,Good Will Hunting (1997),0.26366907
418,326,G.I. Jane (1997),0.26356617
418,748,"Saint, The (1997)",0.25813755
418,323,Dante's Peak (1997),0.2543639
418,690,Seven Years in Tibet (1997),0.24926613
419,127,"Godfather, The (1972)",0.26938412
419,56,Pulp Fiction (1994),0.23436275
419,98,"Silence of the Lambs, The (1991)",0.22345048
419,194,"Sting, The (1973)",0.21302038
419,294,Liar Liar (1997),0.20520999
419,258,Contact (1997),0.19151944
419,210,Indiana Jones and the Last Crusade (1989),0.18900338
419,168,Monty Python and the Holy Grail (1974),0.18805532
419,483,Casablanca (1942),0.1736069
419,172,"Empire Strikes Back, The (1980)",0.17100707
420,258,Contact (1997),0.39255106
420,294,Liar Liar (1997),0.3745197
420,300,Air Force One (1997),0.34540027
420,269,"Full Monty, The (1997)",0.2943128
420,50,Star Wars (1977),0.28569523
420,313,Titanic (1997),0.21456677
420,276,Leaving Las Vegas (1995),0.21322966
420,9,Dead Man Walking (1995),0.20566674
420,1,Toy Story (1995),0.20370062
420,289,Evita (1996),0.19767298
421,181,Return of the Jedi (1983),0.41039154
421,168,Monty Python and the Holy Grail (1974),0.39173314
421,204,Back to the Future (1985),0.3770611
421,210,Indiana Jones and the Last Crusade (1989),0.35531077
421,483,Casablanca (1942),0.3075421
421,69,Forrest Gump (1994),0.30586326
421,318,Schindler's List (1993),0.30293626
421,435,Butch Cassidy and the Sundance Kid (1969),0.29066235
421,191,Amadeus (1984),0.28216878
421,357,One Flew Over the Cuckoo's Nest (1975),0.28139183
422,121,Independence Day (ID4) (1996),0.6797752
422,405,Mission: Impossible (1996),0.58302516
422,546,Broken Arrow (1996),0.4912318
422,300,Air Force One (1997),0.45613593
422,118,Twister (1996),0.45140862
422,111,"Truth About Cats & Dogs, The (1996)",0.44789493
422,282,"Time to Kill, A (1996)",0.44448546
422,125,Phenomenon (1996),0.43779373
422,25,"Birdcage, The (1996)",0.43399322
422,9,Dead Man Walking (1995),0.41251045
423,288,Scream (1996),0.9026005
423,294,Liar Liar (1997),0.833593
423,301,In & Out (1997),0.72504634
423,289,Evita (1996),0.7106671
423,332,Kiss the Girls (1997),0.6705173
423,268,Chasing Amy (1997),0.623391
423,271,Starship Troopers (1997),0.5937997
423,270,Gattaca (1997),0.59010035
423,331,"Edge, The (1997)",0.56409955
423,259,George of the Jungle (1997),0.53690994
424,748,"Saint, The (1997)",0.6485767
424,328,Conspiracy Theory (1997),0.6397206
424,245,"Devil's Own, The (1997)",0.4831011
424,269,"Full Monty, The (1997)",0.43824476
424,313,Titanic (1997),0.42527092
424,181,Return of the Jedi (1983),0.40407377
424,322,Murder at 1600 (1997),0.40175518
424,237,Jerry Maguire (1996),0.3884537
424,302,L.A. Confidential (1997),0.3824318
424,301,In & Out (1997),0.3738636
425,237,Jerry Maguire (1996),0.66888463
425,742,Ransom (1996),0.63479084
425,111,"Truth About Cats & Dogs, The (1996)",0.62720066
425,151,Willy Wonka and the Chocolate Factory (1971),0.6257563
425,235,Mars Attacks! (1996),0.6103371
425,125,Phenomenon (1996),0.5944744
425,282,"Time to Kill, A (1996)",0.5909734
425,69,Forrest Gump (1994),0.5872916
425,423,E.T. the Extra-Terrestrial (1982),0.5820088
425,25,"Birdcage, The (1996)",0.5771854
426,175,Brazil (1985),0.5022322
426,419,Mary Poppins (1964),0.49214116
426,514,Annie Hall (1977),0.48993534
426,86,"Remains of the Day, The (1993)",0.4861125
426,173,"Princess Bride, The (1987)",0.47339052
426,170,Cinema Paradiso (1988),0.43360487
426,498,"African Queen, The (1951)",0.42731678
426,56,Pulp Fiction (1994),0.42186692
426,89,Blade Runner (1982),0.41900715
426,513,"Third Man, The (1949)",0.41376472
427,288,Scream (1996),0.65246576
427,269,"Full Monty, The (1997)",0.5724882
427,313,Titanic (1997),0.5121148
427,301,In & Out (1997),0.51208997
427,272,Good Will Hunting (1997),0.46843717
427,307,"Devil's Advocate, The (1997)",0.4622063
427,690,Seven Years in Tibet (1997),0.42813468
427,333,"Game, The (1997)",0.42278913
427,327,Cop Land (1997),0.4219673
427,326,G.I. Jane (1997),0.4174535
428,328,Conspiracy Theory (1997),0.87093943
428,258,Contact (1997),0.8009691
428,333,"Game, The (1997)",0.7859547
428,327,Cop Land (1997),0.73326933
428,748,"Saint, The (1997)",0.7059092
428,270,Gattaca (1997),0.6948207
428,346,Jackie Brown (1997),0.67483217
428,887,Eve's Bayou (1997),0.5777526
428,682,I Know What You Did Last Summer (1997),0.56204146
428,678,Volcano (1997),0.5545687
429,215,Field of Dreams (1989),0.9528033
429,135,2001: A Space Odyssey (1968),0.9198947
429,239,Sneakers (1992),0.91711223
429,402,Ghost (1990),0.8969705
429,660,Fried Green Tomatoes (1991),0.8662441
429,187,"Godfather: Part II, The (1974)",0.851462
429,451,Grease (1978),0.8478079
429,471,Courage Under Fire (1996),0.7992435
429,597,Eraser (1996),0.7928764
429,13,Mighty Aphrodite (1995),0.79251784
430,1,Toy Story (1995),0.815472
430,405,Mission: Impossible (1996),0.6405583
430,257,Men in Black (1997),0.5877045
430,15,Mr. Holland's Opus (1995),0.5624481
430,118,Twister (1996),0.5062243
430,25,"Birdcage, The (1996)",0.495855
430,282,"Time to Kill, A (1996)",0.49407122
430,111,"Truth About Cats & Dogs, The (1996)",0.4833834
430,546,Broken Arrow (1996),0.47563997
430,471,Courage Under Fire (1996),0.45437688
431,288,Scream (1996),0.59076166
431,258,Contact (1997),0.55281323
431,313,Titanic (1997),0.39477274
431,301,In & Out (1997),0.3371532
431,289,Evita (1996),0.33128116
431,333,"Game, The (1997)",0.29740122
431,340,Boogie Nights (1997),0.2865438
431,326,G.I. Jane (1997),0.28136373
431,268,Chasing Amy (1997),0.25808194
431,272,Good Will Hunting (1997),0.23288156
432,597,Eraser (1996),0.7650187
432,25,"Birdcage, The (1996)",0.7514678
432,125,Phenomenon (1996),0.7006216
432,147,"Long Kiss Goodnight, The (1996)",0.6878112
432,748,"Saint, The (1997)",0.679626
432,127,"Godfather, The (1972)",0.66835874
432,273,Heat (1995),0.6259648
432,9,Dead Man Walking (1995),0.6191066
432,252,"Lost World: Jurassic Park, The (1997)",0.5430093
432,323,Dante's Peak (1997),0.5424795
433,258,Contact (1997),0.51543057
433,288,Scream (1996),0.449075
433,100,Fargo (1996),0.42493793
433,1,Toy Story (1995),0.3861869
433,181,Return of the Jedi (1983),0.3623202
433,328,Conspiracy Theory (1997),0.3017066
433,237,Jerry Maguire (1996),0.29467493
433,127,"Godfather, The (1972)",0.27795377
433,289,Evita (1996),0.26651898
433,9,Dead Man Walking (1995),0.2645806
434,50,Star Wars (1977),0.67754716
434,181,Return of the Jedi (1983),0.621136
434,294,Liar Liar (1997),0.61371696
434,117,"Rock, The (1996)",0.61297184
434,100,Fargo (1996),0.60985595
434,300,Air Force One (1997),0.50206566
434,258,Contact (1997),0.49691018
434,405,Mission: Impossible (1996),0.48926163
434,257,Men in Black (1997),0.4844154
434,276,Leaving Las Vegas (1995),0.4722926
435,97,Dances with Wolves (1990),0.9381345
435,143,"Sound of Music, The (1965)",0.9135221
435,70,Four Weddings and a Funeral (1994),0.89940447
435,237,Jerry Maguire (1996),0.89838904
435,88,Sleepless in Seattle (1993),0.8953762
435,77,"Firm, The (1993)",0.8913498
435,282,"Time to Kill, A (1996)",0.8704355
435,238,Raising Arizona (1987),0.86188805
435,231,Batman Returns (1992),0.8478788
435,147,"Long Kiss Goodnight, The (1996)",0.8098681
436,56,Pulp Fiction (1994),0.5709597
436,181,Return of the Jedi (1983),0.50047433
436,173,"Princess Bride, The (1987)",0.49980012
436,121,Independence Day (ID4) (1996),0.49630967
436,79,"Fugitive, The (1993)",0.49285534
436,69,Forrest Gump (1994),0.47945356
436,210,Indiana Jones and the Last Crusade (1989),0.47400594
436,195,"Terminator, The (1984)",0.46314886
436,176,Aliens (1986),0.4580755
436,100,Fargo (1996),0.45603207
437,4,Get Shorty (1995),0.7629407
437,385,True Lies (1994),0.7390966
437,357,One Flew Over the Cuckoo's Nest (1975),0.73685765
437,187,"Godfather: Part II, The (1974)",0.73374856
437,96,Terminator 2: Judgment Day (1991),0.7174125
437,22,Braveheart (1995),0.7100502
437,735,Philadelphia (1993),0.68642515
437,427,To Kill a Mockingbird (1962),0.67822534
437,175,Brazil (1985),0.673884
437,64,"Shawshank Redemption, The (1994)",0.6689144
438,294,Liar Liar (1997),0.69575596
438,258,Contact (1997),0.5752737
438,117,"Rock, The (1996)",0.56814295
438,288,Scream (1996),0.5029963
438,276,Leaving Las Vegas (1995),0.4857749
438,7,Twelve Monkeys (1995),0.47822183
438,127,"Godfather, The (1972)",0.4287011
438,222,Star Trek: First Contact (1996),0.42252436
438,748,"Saint, The (1997)",0.41972294
438,405,Mission: Impossible (1996),0.37266323
439,294,Liar Liar (1997),0.5400905
439,258,Contact (1997),0.4802255
439,286,"English Patient, The (1996)",0.45550957
439,50,Star Wars (1977),0.44408277
439,1,Toy Story (1995),0.42571688
439,181,Return of the Jedi (1983),0.362972
439,748,"Saint, The (1997)",0.32769293
439,127,"Godfather, The (1972)",0.30437225
439,117,"Rock, The (1996)",0.30278787
439,323,Dante's Peak (1997),0.2823751
440,286,"English Patient, The (1996)",0.56643915
440,302,L.A. Confidential (1997),0.5120163
440,288,Scream (1996),0.48163915
440,269,"Full Monty, The (1997)",0.47583136
440,268,Chasing Amy (1997),0.41372055
440,301,In & Out (1997),0.4090625
440,303,Ulee's Gold (1997),0.38042712
440,347,Wag the Dog (1997),0.36520213
440,327,Cop Land (1997),0.36438882
440,333,"Game, The (1997)",0.3490949
441,258,Contact (1997),0.5069447
441,286,"English Patient, The (1996)",0.46777922
441,50,Star Wars (1977),0.37750265
441,748,"Saint, The (1997)",0.3264972
441,181,Return of the Jedi (1983),0.30588198
441,323,Dante's Peak (1997),0.2975104
441,328,Conspiracy Theory (1997),0.2882314
441,269,"Full Monty, The (1997)",0.27749658
441,276,Leaving Las Vegas (1995),0.24248008
441,289,Evita (1996),0.2344931
442,50,Star Wars (1977),0.7615957
442,1,Toy Story (1995),0.6735443
442,423,E.T. the Extra-Terrestrial (1982),0.6573143
442,118,Twister (1996),0.6164525
442,173,"Princess Bride, The (1987)",0.60061914
442,568,Speed (1994),0.56135833
442,237,Jerry Maguire (1996),0.5610626
442,202,Groundhog Day (1993),0.561053
442,28,Apollo 13 (1995),0.5544677
442,183,Alien (1979),0.5521344
443,300,Air Force One (1997),0.5254449
443,288,Scream (1996),0.5120073
443,302,L.A. Confidential (1997),0.36494797
443,328,Conspiracy Theory (1997),0.3483665
443,301,In & Out (1997),0.29426226
443,289,Evita (1996),0.29275388
443,268,Chasing Amy (1997),0.25279617
443,326,G.I. Jane (1997),0.24645099
443,322,Murder at 1600 (1997),0.23753133
443,690,Seven Years in Tibet (1997),0.23581263
444,294,Liar Liar (1997),0.4417769
444,288,Scream (1996),0.42656946
444,302,L.A. Confidential (1997),0.27450693
444,323,Dante's Peak (1997),0.2523374
444,289,Evita (1996),0.24029288
444,301,In & Out (1997),0.21744451
444,340,Boogie Nights (1997),0.19927295
444,333,"Game, The (1997)",0.19574077
444,322,Murder at 1600 (1997),0.19477616
444,268,Chasing Amy (1997),0.19442564
445,111,"Truth About Cats & Dogs, The (1996)",0.740472
445,282,"Time to Kill, A (1996)",0.7399672
445,125,Phenomenon (1996),0.7296345
445,471,Courage Under Fire (1996),0.7211312
445,294,Liar Liar (1997),0.6941951
445,258,Contact (1997),0.66442704
445,25,"Birdcage, The (1996)",0.6171128
445,13,Mighty Aphrodite (1995),0.61629426
445,15,Mr. Holland's Opus (1995),0.60908043
445,222,Star Trek: First Contact (1996),0.60564876
446,258,Contact (1997),0.6896965
446,313,Titanic (1997),0.60481083
446,333,"Game, The (1997)",0.5809686
446,272,Good Will Hunting (1997),0.550992
446,310,"Rainmaker, The (1997)",0.52926534
446,323,Dante's Peak (1997),0.521244
446,346,Jackie Brown (1997),0.42222068
446,315,Apt Pupil (1998),0.40993986
446,347,Wag the Dog (1997),0.40564528
446,678,Volcano (1997),0.3996639
447,172,"Empire Strikes Back, The (1980)",0.7929046
447,125,Phenomenon (1996),0.7749694
447,127,"Godfather, The (1972)",0.7569265
447,210,Indiana Jones and the Last Crusade (1989),0.74143684
447,250,"Fifth Element, The (1997)",0.68979025
447,273,Heat (1995),0.66988033
447,1047,Multiplicity (1996),0.66757
447,685,Executive Decision (1996),0.65664387
447,195,"Terminator, The (1984)",0.6420218
447,423,E.T. the Extra-Terrestrial (1982),0.6164797
448,300,Air Force One (1997),0.6429689
448,272,Good Will Hunting (1997),0.625413
448,313,Titanic (1997),0.6129088
448,328,Conspiracy Theory (1997),0.5996549
448,690,Seven Years in Tibet (1997),0.5441746
448,326,G.I. Jane (1997),0.53356564
448,347,Wag the Dog (1997),0.5230703
448,310,"Rainmaker, The (1997)",0.51645607
448,346,Jackie Brown (1997),0.48917058
448,332,Kiss the Girls (1997),0.4795886
449,302,L.A. Confidential (1997),0.37165833
449,258,Contact (1997),0.35778528
449,313,Titanic (1997),0.32669723
449,294,Liar Liar (1997),0.31173688
449,300,Air Force One (1997),0.30023897
449,124,Lone Star (1996),0.29484317
449,301,In & Out (1997),0.28882337
449,242,Kolya (1996),0.28806797
449,319,Everyone Says I Love You (1996),0.27953094
449,116,Cold Comfort Farm (1995),0.27142772
450,42,Clerks (1994),0.9174121
450,746,Real Genius (1985),0.9171921
450,684,In the Line of Fire (1993),0.91483283
450,52,"Madness of King George, The (1994)",0.9115697
450,517,Manhattan (1979),0.90173316
450,175,Brazil (1985),0.89410436
450,8,Babe (1995),0.8938419
450,425,Bob Roberts (1992),0.89257973
450,209,This Is Spinal Tap (1984),0.89209723
450,529,My Life as a Dog (Mitt liv som hund) (1985),0.8885155
451,272,Good Will Hunting (1997),0.9401751
451,347,Wag the Dog (1997),0.90936464
451,310,"Rainmaker, The (1997)",0.90704334
451,346,Jackie Brown (1997),0.8964283
451,313,Titanic (1997),0.8898602
451,338,Bean (1997),0.8278976
451,340,Boogie Nights (1997),0.8200356
451,315,Apt Pupil (1998),0.80718666
451,311,"Wings of the Dove, The (1997)",0.79943264
451,750,Amistad (1997),0.79770064
452,56,Pulp Fiction (1994),0.76905465
452,28,Apollo 13 (1995),0.69043505
452,238,Raising Arizona (1987),0.6771197
452,357,One Flew Over the Cuckoo's Nest (1975),0.6587236
452,182,GoodFellas (1990),0.6565685
452,176,Aliens (1986),0.6466438
452,175,Brazil (1985),0.6274064
452,228,Star Trek: The Wrath of Khan (1982),0.6248898
452,205,Patton (1970),0.60421604
452,655,Stand by Me (1986),0.597806
453,121,Independence Day (ID4) (1996),0.90708345
453,405,Mission: Impossible (1996),0.85664713
453,1,Toy Story (1995),0.8055171
453,546,Broken Arrow (1996),0.75056785
453,118,Twister (1996),0.744517
453,96,Terminator 2: Judgment Day (1991),0.7439936
453,195,"Terminator, The (1984)",0.73161125
453,222,Star Trek: First Contact (1996),0.6769313
453,183,Alien (1979),0.65458244
453,173,"Princess Bride, The (1987)",0.64616615
454,216,When Harry Met Sally... (1989),0.7950754
454,168,Monty Python and the Holy Grail (1974),0.78085136
454,186,"Blues Brothers, The (1980)",0.775191
454,183,Alien (1979),0.72714555
454,176,Aliens (1986),0.71484846
454,4,Get Shorty (1995),0.69102645
454,179,"Clockwork Orange, A (1971)",0.676268
454,180,Apocalypse Now (1979),0.66687465
454,187,"Godfather: Part II, The (1974)",0.6521023
454,393,Mrs. Doubtfire (1993),0.63731444
455,111,"Truth About Cats & Dogs, The (1996)",0.79769653
455,742,Ransom (1996),0.7594789
455,151,Willy Wonka and the Chocolate Factory (1971),0.7519946
455,210,Indiana Jones and the Last Crusade (1989),0.70778465
455,235,Mars Attacks! (1996),0.70719117
455,195,"Terminator, The (1984)",0.6760265
455,273,Heat (1995),0.66548145
455,294,Liar Liar (1997),0.6344097
455,284,Tin Cup (1996),0.61739147
455,248,Grosse Pointe Blank (1997),0.6118707
456,117,"Rock, The (1996)",0.7519403
456,7,Twelve Monkeys (1995),0.7210194
456,11,Seven (Se7en) (1995),0.7012757
456,28,Apollo 13 (1995),0.6968892
456,96,Terminator 2: Judgment Day (1991),0.68353367
456,70,Four Weddings and a Funeral (1994),0.6690255
456,89,Blade Runner (1982),0.65438336
456,195,"Terminator, The (1984)",0.6498607
456,237,Jerry Maguire (1996),0.63113296
456,176,Aliens (1986),0.6300915
457,95,Aladdin (1992),0.9001141
457,71,"Lion King, The (1994)",0.86835456
457,550,Die Hard: With a Vengeance (1995),0.84759355
457,68,"Crow, The (1994)",0.7851968
457,496,It's a Wonderful Life (1946),0.7524155
457,153,"Fish Called Wanda, A (1988)",0.7520076
457,684,In the Line of Fire (1993),0.7332109
457,188,Full Metal Jacket (1987),0.7030505
457,24,Rumble in the Bronx (1995),0.7005927
457,72,"Mask, The (1994)",0.70014834
458,111,"Truth About Cats & Dogs, The (1996)",0.68260646
458,258,Contact (1997),0.6101358
458,11,Seven (Se7en) (1995),0.59416485
458,172,"Empire Strikes Back, The (1980)",0.59177655
458,222,Star Trek: First Contact (1996),0.58467406
458,151,Willy Wonka and the Chocolate Factory (1971),0.55288374
458,471,Courage Under Fire (1996),0.51868486
458,235,Mars Attacks! (1996),0.5089892
458,70,Four Weddings and a Funeral (1994),0.50584334
458,118,Twister (1996),0.50275004
459,237,Jerry Maguire (1996),0.95713055
459,118,Twister (1996),0.9555672
459,276,Leaving Las Vegas (1995),0.9004485
459,151,Willy Wonka and the Chocolate Factory (1971),0.88800627
459,273,Heat (1995),0.8298855
459,293,Donnie Brasco (1997),0.8290964
459,288,Scream (1996),0.8278575
459,284,Tin Cup (1996),0.8237944
459,845,That Thing You Do! (1996),0.78595704
459,763,Happy Gilmore (1996),0.7764584
460,300,Air Force One (1997),0.6398364
460,333,"Game, The (1997)",0.6071801
460,748,"Saint, The (1997)",0.5170332
460,268,Chasing Amy (1997),0.49829695
460,328,Conspiracy Theory (1997),0.4498533
460,269,"Full Monty, The (1997)",0.44021916
460,237,Jerry Maguire (1996),0.43804604
460,475,Trainspotting (1996),0.43491393
460,323,Dante's Peak (1997),0.42514452
460,678,Volcano (1997),0.41468802
461,286,"English Patient, The (1996)",0.53630054
461,300,Air Force One (1997),0.52814573
461,288,Scream (1996),0.49040505
461,328,Conspiracy Theory (1997),0.32903486
461,323,Dante's Peak (1997),0.2991908
461,289,Evita (1996),0.27955937
461,301,In & Out (1997),0.25679284
461,333,"Game, The (1997)",0.23296893
461,245,"Devil's Own, The (1997)",0.23089583
461,340,Boogie Nights (1997),0.23000728
462,294,Liar Liar (1997),0.6602511
462,258,Contact (1997),0.65801543
462,286,"English Patient, The (1996)",0.6456435
462,748,"Saint, The (1997)",0.5398041
462,269,"Full Monty, The (1997)",0.48392847
462,302,L.A. Confidential (1997),0.48059583
462,245,"Devil's Own, The (1997)",0.45817205
462,333,"Game, The (1997)",0.45052946
462,301,In & Out (1997),0.43351486
462,690,Seven Years in Tibet (1997),0.41731998
463,333,"Game, The (1997)",0.76297575
463,293,Donnie Brasco (1997),0.7313272
463,294,Liar Liar (1997),0.7295616
463,546,Broken Arrow (1996),0.7286362
463,405,Mission: Impossible (1996),0.7112756
463,1011,2 Days in the Valley (1996),0.71052665
463,273,Heat (1995),0.67075574
463,471,Courage Under Fire (1996),0.6646023
463,300,Air Force One (1997),0.66189545
463,298,Face/Off (1997),0.6432063
464,100,Fargo (1996),0.4623926
464,323,Dante's Peak (1997),0.46236974
464,1,Toy Story (1995),0.40697312
464,276,Leaving Las Vegas (1995),0.4063054
464,245,"Devil's Own, The (1997)",0.40264305
464,313,Titanic (1997),0.39525583
464,237,Jerry Maguire (1996),0.3840396
464,7,Twelve Monkeys (1995),0.33517256
464,9,Dead Man Walking (1995),0.32746652
464,268,Chasing Amy (1997),0.30659375
465,210,Indiana Jones and the Last Crusade (1989),0.53917176
465,204,Back to the Future (1985),0.52943593
465,168,Monty Python and the Holy Grail (1974),0.5197063
465,173,"Princess Bride, The (1987)",0.49025637
465,69,Forrest Gump (1994),0.4580923
465,79,"Fugitive, The (1993)",0.455088
465,183,Alien (1979),0.42645073
465,483,Casablanca (1942),0.41864142
465,195,"Terminator, The (1984)",0.39513618
465,89,Blade Runner (1982),0.38626692
466,1,Toy Story (1995),0.5934651
466,100,Fargo (1996),0.5788655
466,237,Jerry Maguire (1996),0.4730142
466,222,Star Trek: First Contact (1996),0.44346964
466,257,Men in Black (1997),0.43036437
466,118,Twister (1996),0.42247483
466,15,Mr. Holland's Opus (1995),0.405454
466,151,Willy Wonka and the Chocolate Factory (1971),0.38913998
466,276,Leaving Las Vegas (1995),0.38202256
466,111,"Truth About Cats & Dogs, The (1996)",0.37960827
467,294,Liar Liar (1997),0.6485824
467,121,Independence Day (ID4) (1996),0.6395148
467,237,Jerry Maguire (1996),0.550534
467,300,Air Force One (1997),0.5288647
467,15,Mr. Holland's Opus (1995),0.4514415
467,405,Mission: Impossible (1996),0.44801253
467,286,"English Patient, The (1996)",0.43471578
467,748,"Saint, The (1997)",0.39867857
467,25,"Birdcage, The (1996)",0.38427445
467,9,Dead Man Walking (1995),0.382912
468,79,"Fugitive, The (1993)",0.7080118
468,546,Broken Arrow (1996),0.67203295
468,210,Indiana Jones and the Last Crusade (1989),0.6234108
468,11,Seven (Se7en) (1995),0.6050619
468,151,Willy Wonka and the Chocolate Factory (1971),0.5992522
468,28,Apollo 13 (1995),0.5679203
468,282,"Time to Kill, A (1996)",0.55879426
468,288,Scream (1996),0.5395636
468,168,Monty Python and the Holy Grail (1974),0.52355057
468,276,Leaving Las Vegas (1995),0.5173701
469,50,Star Wars (1977),0.30755937
469,514,Annie Hall (1977),0.28018975
469,435,Butch Cassidy and the Sundance Kid (1969),0.2692797
469,427,To Kill a Mockingbird (1962),0.26618883
469,174,Raiders of the Lost Ark (1981),0.26538625
469,56,Pulp Fiction (1994),0.2472972
469,175,Brazil (1985),0.24451
469,185,Psycho (1960),0.23995553
469,86,"Remains of the Day, The (1993)",0.22409049
469,197,"Graduate, The (1967)",0.22218728
470,300,Air Force One (1997),0.5447144
470,117,"Rock, The (1996)",0.5423519
470,237,Jerry Maguire (1996),0.49376342
470,121,Independence Day (ID4) (1996),0.4867585
470,333,"Game, The (1997)",0.42262042
470,748,"Saint, The (1997)",0.41320977
470,405,Mission: Impossible (1996),0.3675907
470,15,Mr. Holland's Opus (1995),0.36306494
470,111,"Truth About Cats & Dogs, The (1996)",0.3622659
470,127,"Godfather, The (1972)",0.35561186
471,174,Raiders of the Lost Ark (1981),0.32557052
471,181,Return of the Jedi (1983),0.31105536
471,56,Pulp Fiction (1994),0.27824652
471,168,Monty Python and the Holy Grail (1974),0.2555453
471,98,"Silence of the Lambs, The (1991)",0.25513163
471,127,"Godfather, The (1972)",0.25316775
471,173,"Princess Bride, The (1987)",0.24818297
471,210,Indiana Jones and the Last Crusade (1989),0.22721961
471,194,"Sting, The (1973)",0.22133213
471,100,Fargo (1996),0.21477646
472,98,"Silence of the Lambs, The (1991)",0.9042378
472,144,Die Hard (1988),0.88565344
472,89,Blade Runner (1982),0.7916626
472,732,Dave (1993),0.77237236
472,31,Crimson Tide (1995),0.7636582
472,77,"Firm, The (1993)",0.76346743
472,451,Grease (1978),0.76124054
472,237,Jerry Maguire (1996),0.742097
472,70,Four Weddings and a Funeral (1994),0.73625004
472,238,Raising Arizona (1987),0.7257695
473,286,"English Patient, The (1996)",0.4921954
473,288,Scream (1996),0.44968185
473,258,Contact (1997),0.4403429
473,294,Liar Liar (1997),0.42292866
473,300,Air Force One (1997),0.40007365
473,100,Fargo (1996),0.3498626
473,269,"Full Monty, The (1997)",0.3189412
473,313,Titanic (1997),0.2850049
473,333,"Game, The (1997)",0.2693887
473,289,Evita (1996),0.25654268
474,202,Groundhog Day (1993),0.83179533
474,433,Heathers (1989),0.8232146
474,153,"Fish Called Wanda, A (1988)",0.8178491
474,1,Toy Story (1995),0.7832478
474,228,Star Trek: The Wrath of Khan (1982),0.77920884
474,82,Jurassic Park (1993),0.765213
474,95,Aladdin (1992),0.7638214
474,81,"Hudsucker Proxy, The (1994)",0.7509861
474,631,"Crying Game, The (1992)",0.74870706
474,568,Speed (1994),0.741541
475,300,Air Force One (1997),0.3859409
475,288,Scream (1996),0.37272775
475,294,Liar Liar (1997),0.3401631
475,328,Conspiracy Theory (1997),0.2133069
475,301,In & Out (1997),0.2116076
475,289,Evita (1996),0.20595807
475,748,"Saint, The (1997)",0.19920748
475,268,Chasing Amy (1997),0.19564962
475,323,Dante's Peak (1997),0.19431533
475,340,Boogie Nights (1997),0.19429877
476,174,Raiders of the Lost Ark (1981),0.52286726
476,50,Star Wars (1977),0.41076136
476,98,"Silence of the Lambs, The (1991)",0.39192957
476,172,"Empire Strikes Back, The (1980)",0.3856584
476,195,"Terminator, The (1984)",0.3370071
476,69,Forrest Gump (1994),0.33667442
476,181,Return of the Jedi (1983),0.33519202
476,423,E.T. the Extra-Terrestrial (1982),0.33462763
476,427,To Kill a Mockingbird (1962),0.32237026
476,176,Aliens (1986),0.3223637
477,50,Star Wars (1977),0.3783274
477,100,Fargo (1996),0.31655028
477,286,"English Patient, The (1996)",0.29911742
477,181,Return of the Jedi (1983),0.29075983
477,127,"Godfather, The (1972)",0.29019454
477,1,Toy Story (1995),0.26870528
477,288,Scream (1996),0.26058227
477,258,Contact (1997),0.25968274
477,121,Independence Day (ID4) (1996),0.2308835
477,300,Air Force One (1997),0.22785603
478,174,Raiders of the Lost Ark (1981),0.69205415
478,121,Independence Day (ID4) (1996),0.6535268
478,181,Return of the Jedi (1983),0.6436487
478,56,Pulp Fiction (1994),0.627322
478,172,"Empire Strikes Back, The (1980)",0.5872829
478,210,Indiana Jones and the Last Crusade (1989),0.54316413
478,117,"Rock, The (1996)",0.5339005
478,405,Mission: Impossible (1996),0.52370024
478,423,E.T. the Extra-Terrestrial (1982),0.5084803
478,173,"Princess Bride, The (1987)",0.48660535
479,56,Pulp Fiction (1994),0.8687262
479,69,Forrest Gump (1994),0.8446991
479,98,"Silence of the Lambs, The (1991)",0.84241873
479,7,Twelve Monkeys (1995),0.8155933
479,237,Jerry Maguire (1996),0.790461
479,11,Seven (Se7en) (1995),0.7485895
479,568,Speed (1994),0.7268421
479,742,Ransom (1996),0.7035922
479,25,"Birdcage, The (1996)",0.6724389
479,12,"Usual Suspects, The (1995)",0.6685742
480,181,Return of the Jedi (1983),0.42214322
480,168,Monty Python and the Holy Grail (1974),0.36066866
480,194,"Sting, The (1973)",0.350902
480,173,"Princess Bride, The (1987)",0.34816712
480,210,Indiana Jones and the Last Crusade (1989),0.33860704
480,204,Back to the Future (1985),0.3375498
480,435,Butch Cassidy and the Sundance Kid (1969),0.294635
480,318,Schindler's List (1993),0.29334527
480,1,Toy Story (1995),0.28619236
480,427,To Kill a Mockingbird (1962),0.28162047
481,174,Raiders of the Lost Ark (1981),0.5106613
481,56,Pulp Fiction (1994),0.42144227
481,168,Monty Python and the Holy Grail (1974),0.40668994
481,194,"Sting, The (1973)",0.3621436
481,172,"Empire Strikes Back, The (1980)",0.35156164
481,483,Casablanca (1942),0.3189096
481,603,Rear Window (1954),0.30883652
481,69,Forrest Gump (1994),0.29816812
481,135,2001: A Space Odyssey (1968),0.29604214
481,132,"Wizard of Oz, The (1939)",0.28692293
482,300,Air Force One (1997),0.6750991
482,323,Dante's Peak (1997),0.42472458
482,302,L.A. Confidential (1997),0.39189687
482,333,"Game, The (1997)",0.33832738
482,322,Murder at 1600 (1997),0.30130398
